"GEO_ID","NAME","B18101_001E","B18101_001M","B18101_002E","B18101_002M","B18101_003E","B18101_003M","B18101_004E","B18101_004M","B18101_005E","B18101_005M","B18101_006E","B18101_006M","B18101_007E","B18101_007M","B18101_008E","B18101_008M","B18101_009E","B18101_009M","B18101_010E","B18101_010M","B18101_011E","B18101_011M","B18101_012E","B18101_012M","B18101_013E","B18101_013M","B18101_014E","B18101_014M","B18101_015E","B18101_015M","B18101_016E","B18101_016M","B18101_017E","B18101_017M","B18101_018E","B18101_018M","B18101_019E","B18101_019M","B18101_020E","B18101_020M","B18101_021E","B18101_021M","B18101_022E","B18101_022M","B18101_023E","B18101_023M","B18101_024E","B18101_024M","B18101_025E","B18101_025M","B18101_026E","B18101_026M","B18101_027E","B18101_027M","B18101_028E","B18101_028M","B18101_029E","B18101_029M","B18101_030E","B18101_030M","B18101_031E","B18101_031M","B18101_032E","B18101_032M","B18101_033E","B18101_033M","B18101_034E","B18101_034M","B18101_035E","B18101_035M","B18101_036E","B18101_036M","B18101_037E","B18101_037M","B18101_038E","B18101_038M","B18101_039E","B18101_039M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Male:","Margin of Error!!Total:!!Male:","Estimate!!Total:!!Male:!!Under 5 years:","Margin of Error!!Total:!!Male:!!Under 5 years:","Estimate!!Total:!!Male:!!Under 5 years:!!With a disability","Margin of Error!!Total:!!Male:!!Under 5 years:!!With a disability","Estimate!!Total:!!Male:!!Under 5 years:!!No disability","Margin of Error!!Total:!!Male:!!Under 5 years:!!No disability","Estimate!!Total:!!Male:!!5 to 17 years:","Margin of Error!!Total:!!Male:!!5 to 17 years:","Estimate!!Total:!!Male:!!5 to 17 years:!!With a disability","Margin of Error!!Total:!!Male:!!5 to 17 years:!!With a disability","Estimate!!Total:!!Male:!!5 to 17 years:!!No disability","Margin of Error!!Total:!!Male:!!5 to 17 years:!!No disability","Estimate!!Total:!!Male:!!18 to 34 years:","Margin of Error!!Total:!!Male:!!18 to 34 years:","Estimate!!Total:!!Male:!!18 to 34 years:!!With a disability","Margin of Error!!Total:!!Male:!!18 to 34 years:!!With a disability","Estimate!!Total:!!Male:!!18 to 34 years:!!No disability","Margin of Error!!Total:!!Male:!!18 to 34 years:!!No disability","Estimate!!Total:!!Male:!!35 to 64 years:","Margin of Error!!Total:!!Male:!!35 to 64 years:","Estimate!!Total:!!Male:!!35 to 64 years:!!With a disability","Margin of Error!!Total:!!Male:!!35 to 64 years:!!With a disability","Estimate!!Total:!!Male:!!35 to 64 years:!!No disability","Margin of Error!!Total:!!Male:!!35 to 64 years:!!No disability","Estimate!!Total:!!Male:!!65 to 74 years:","Margin of Error!!Total:!!Male:!!65 to 74 years:","Estimate!!Total:!!Male:!!65 to 74 years:!!With a disability","Margin of Error!!Total:!!Male:!!65 to 74 years:!!With a disability","Estimate!!Total:!!Male:!!65 to 74 years:!!No disability","Margin of Error!!Total:!!Male:!!65 to 74 years:!!No disability","Estimate!!Total:!!Male:!!75 years and over:","Margin of Error!!Total:!!Male:!!75 years and over:","Estimate!!Total:!!Male:!!75 years and over:!!With a disability","Margin of Error!!Total:!!Male:!!75 years and over:!!With a disability","Estimate!!Total:!!Male:!!75 years and over:!!No disability","Margin of Error!!Total:!!Male:!!75 years and over:!!No disability","Estimate!!Total:!!Female:","Margin of Error!!Total:!!Female:","Estimate!!Total:!!Female:!!Under 5 years:","Margin of Error!!Total:!!Female:!!Under 5 years:","Estimate!!Total:!!Female:!!Under 5 years:!!With a disability","Margin of Error!!Total:!!Female:!!Under 5 years:!!With a disability","Estimate!!Total:!!Female:!!Under 5 years:!!No disability","Margin of Error!!Total:!!Female:!!Under 5 years:!!No disability","Estimate!!Total:!!Female:!!5 to 17 years:","Margin of Error!!Total:!!Female:!!5 to 17 years:","Estimate!!Total:!!Female:!!5 to 17 years:!!With a disability","Margin of Error!!Total:!!Female:!!5 to 17 years:!!With a disability","Estimate!!Total:!!Female:!!5 to 17 years:!!No disability","Margin of Error!!Total:!!Female:!!5 to 17 years:!!No disability","Estimate!!Total:!!Female:!!18 to 34 years:","Margin of Error!!Total:!!Female:!!18 to 34 years:","Estimate!!Total:!!Female:!!18 to 34 years:!!With a disability","Margin of Error!!Total:!!Female:!!18 to 34 years:!!With a disability","Estimate!!Total:!!Female:!!18 to 34 years:!!No disability","Margin of Error!!Total:!!Female:!!18 to 34 years:!!No disability","Estimate!!Total:!!Female:!!35 to 64 years:","Margin of Error!!Total:!!Female:!!35 to 64 years:","Estimate!!Total:!!Female:!!35 to 64 years:!!With a disability","Margin of Error!!Total:!!Female:!!35 to 64 years:!!With a disability","Estimate!!Total:!!Female:!!35 to 64 years:!!No disability","Margin of Error!!Total:!!Female:!!35 to 64 years:!!No disability","Estimate!!Total:!!Female:!!65 to 74 years:","Margin of Error!!Total:!!Female:!!65 to 74 years:","Estimate!!Total:!!Female:!!65 to 74 years:!!With a disability","Margin of Error!!Total:!!Female:!!65 to 74 years:!!With a disability","Estimate!!Total:!!Female:!!65 to 74 years:!!No disability","Margin of Error!!Total:!!Female:!!65 to 74 years:!!No disability","Estimate!!Total:!!Female:!!75 years and over:","Margin of Error!!Total:!!Female:!!75 years and over:","Estimate!!Total:!!Female:!!75 years and over:!!With a disability","Margin of Error!!Total:!!Female:!!75 years and over:!!With a disability","Estimate!!Total:!!Female:!!75 years and over:!!No disability","Margin of Error!!Total:!!Female:!!75 years and over:!!No disability",
"1400000US06075011001","Census Tract 110.01; San Francisco County; California","2327","372","1167","233","36","40","0","14","36","40","19","37","0","14","19","37","425","182","0","14","425","182","469","182","0","14","469","182","135","70","37","39","98","58","83","48","39","38","44","33","1160","221","45","51","0","14","45","51","0","14","0","14","0","14","469","174","10","19","459","174","384","124","0","14","384","124","47","35","0","14","47","35","215","141","105","104","110","96",
"1400000US06075011002","Census Tract 110.02; San Francisco County; California","1755","484","884","294","13","23","0","14","13","23","62","79","0","14","62","79","276","115","15","26","261","114","487","238","63","58","424","234","37","35","11","18","26","30","9","15","9","15","0","14","871","234","13","23","0","14","13","23","35","43","0","14","35","43","313","116","38","63","275","94","306","167","65","59","241","159","68","49","0","14","68","49","136","84","98","76","38","45",
"1400000US06075011101","Census Tract 111.01; San Francisco County; California","2470","349","1217","236","30","25","0","14","30","25","0","14","0","14","0","14","352","138","17","28","335","128","579","202","65","60","514","192","134","82","57","44","77","75","122","90","58","75","64","47","1253","228","40","47","0","14","40","47","70","41","0","14","70","41","483","183","10","17","473","181","423","142","18","30","405","137","227","119","10","16","217","122","10","16","0","14","10","16",
"1400000US06075011102","Census Tract 111.02; San Francisco County; California","2090","497","871","277","0","14","0","14","0","14","7","23","0","14","7","23","389","165","76","109","313","112","408","193","23","35","385","194","30","33","0","14","30","33","37","36","11","17","26","31","1219","358","66","70","0","14","66","70","43","56","0","14","43","56","465","215","91","124","374","175","394","212","0","14","394","212","125","90","61","74","64","50","126","91","21","26","105","96",
"1400000US06075011200","Census Tract 112; San Francisco County; California","2678","491","1357","318","37","37","0","14","37","37","13","18","1","2","12","18","468","159","1","2","467","160","522","234","63","60","459","229","179","89","22","35","157","84","138","66","53","45","85","48","1321","256","50","53","0","14","50","53","66","55","0","14","66","55","409","126","0","14","409","126","427","155","48","46","379","156","186","130","0","14","186","130","183","126","18","22","165","121",
"1400000US06075011300","Census Tract 113; San Francisco County; California","2518","486","1161","247","14","21","0","14","14","21","88","57","12","21","76","47","345","143","25","30","320","139","433","159","41","58","392","145","175","89","4","8","171","89","106","71","70","65","36","30","1357","336","9","15","0","14","9","15","46","36","0","14","46","36","425","254","61","65","364","246","420","128","0","14","420","128","140","71","53","43","87","57","317","111","288","110","29","34",
"1400000US06075011700","Census Tract 117; San Francisco County; California","1947","294","1153","220","45","20","0","14","45","20","116","128","0","14","116","128","153","78","15","24","138","74","642","179","126","97","516","173","152","50","26","57","126","79","45","45","0","14","45","45","794","178","28","41","0","14","28","41","18","22","0","14","18","22","123","50","4","4","119","51","510","165","65","64","445","151","109","60","16","24","93","60","6","13","0","14","6","13",
"1400000US06075011800","Census Tract 118; San Francisco County; California","1635","268","811","171","0","14","0","14","0","14","69","35","0","14","69","35","203","97","18","19","185","95","333","101","18","20","315","99","158","56","14","16","144","51","48","32","7","10","41","30","824","180","4","6","0","14","4","6","61","43","0","14","61","43","180","84","0","14","180","84","304","93","17","24","287","87","144","65","23","18","121","62","131","64","114","62","17","13",
"1400000US06075011901","Census Tract 119.01; San Francisco County; California","2084","308","1130","238","59","93","0","14","59","93","39","40","0","14","39","40","387","128","6","13","381","128","456","121","0","14","456","121","155","67","69","55","86","39","34","28","0","14","34","28","954","162","20","25","0","14","20","25","34","29","0","14","34","29","367","131","10","16","357","128","408","110","0","14","408","110","48","36","1","2","47","35","77","47","52","40","25","21",
"1400000US06075011902","Census Tract 119.02; San Francisco County; California","2732","590","1266","347","26","29","0","14","26","29","37","33","0","14","37","33","488","159","1","10","487","158","369","154","30","36","339","149","148","89","16","22","132","86","198","190","33","33","165","202","1466","326","8","12","0","14","8","12","22","30","0","14","22","30","586","213","99","94","487","154","615","168","45","42","570","171","122","102","15","23","107","103","113","132","38","42","75","110",
"1400000US06075012001","Census Tract 120.01; San Francisco County; California","1738","474","957","282","107","165","0","14","107","165","0","14","0","14","0","14","278","128","0","14","278","128","425","140","20","31","405","144","64","60","27","42","37","33","83","83","58","79","25","28","781","262","0","14","0","14","0","14","7","12","0","14","7","12","407","130","18","25","389","126","294","152","43","65","251","147","47","48","0","14","47","48","26","38","17","36","9","13",
"1400000US06075012002","Census Tract 120.02; San Francisco County; California","2035","365","1272","317","0","14","0","14","0","14","23","37","0","14","23","37","494","277","77","84","417","268","617","151","40","39","577","140","138","113","26","66","112","102","0","14","0","14","0","14","763","196","52","74","0","14","52","74","0","14","0","14","0","14","366","149","41","53","325","139","282","109","58","44","224","104","63","84","54","84","9","13","0","14","0","14","0","14",
"1400000US06075012100","Census Tract 121; San Francisco County; California","3250","394","1676","325","14","22","0","14","14","22","8","16","0","14","8","16","644","134","53","52","591","133","742","289","158","124","584","262","151","85","63","53","88","64","117","64","22","45","95","90","1574","300","0","14","0","14","0","14","32","36","0","14","32","36","670","164","19","17","651","165","699","267","94","99","605","226","132","61","22","46","110","85","41","37","14","23","27","30",
"1400000US06075012202","Census Tract 122.02; San Francisco County; California","3017","455","1861","233","38","62","0","14","38","62","42","50","0","14","42","50","291","138","105","105","186","101","1060","239","298","147","762","251","300","126","196","127","104","86","130","73","74","50","56","55","1156","394","31","34","0","14","31","34","94","100","0","14","94","100","360","235","47","65","313","230","477","188","211","165","266","103","157","116","94","91","63","82","37","71","26","69","11","17",
