"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more",
"1400000US06075012204","Census Tract 122.04; San Francisco County; California","1566","296","75","70","54","87","34","36","238","256","99","115","51","47","14","24","32","33","30","48","89","59","147","81","138","113","208","73","77","92","109","86","171","121",
"1400000US06075012301","Census Tract 123.01; San Francisco County; California","1311","178","122","79","380","153","58","43","129","95","24","28","47","50","108","77","24","26","50","38","41","53","88","53","53","51","47","37","61","50","61","51","18","22",
"1400000US06075012302","Census Tract 123.02; San Francisco County; California","1886","183","211","98","107","57","79","61","75","48","108","74","144","130","51","66","39","38","111","77","73","50","151","78","207","97","167","97","121","76","88","50","154","94",
"1400000US06075012403","Census Tract 124.03; San Francisco County; California","1181","280","157","150","168","223","53","53","0","14","83","79","36","48","57","48","0","14","96","110","0","14","128","65","199","120","139","113","35","53","13","24","17","26",
"1400000US06075012404","Census Tract 124.04; San Francisco County; California","1499","372","131","82","151","90","223","343","40","40","65","77","139","121","17","20","80","30","69","68","137","83","118","97","192","124","27","45","65","61","45","39","0","14",
"1400000US06075012405","Census Tract 124.05; San Francisco County; California","2513","438","83","83","144","128","72","61","15","24","30","49","18","30","32","36","42","47","129","153","107","133","200","120","293","169","180","124","134","94","451","308","583","165",
"1400000US06075012406","Census Tract 124.06; San Francisco County; California","947","144","88","66","226","101","44","42","82","72","74","79","28","44","0","14","19","32","14","22","31","34","142","103","53","61","12","19","0","14","56","53","78","52",
"1400000US06075012502","Census Tract 125.02; San Francisco County; California","2270","314","71","70","630","179","479","315","255","162","30","36","24","39","101","106","42","48","0","14","202","131","82","82","18","29","207","191","32","47","54","87","43","49",
"1400000US06075012503","Census Tract 125.03; San Francisco County; California","2205","301","174","113","468","146","31","53","107","130","72","85","162","160","25","41","0","14","97","114","235","202","180","126","303","208","113","72","199","180","18","47","21","43",
"1400000US06075012504","Census Tract 125.04; San Francisco County; California","333","98","34","25","85","56","34","40","22","24","29","44","25","42","0","14","0","14","0","14","0","14","62","69","0","14","0","14","14","21","28","30","0","14",
