"GEO_ID","NAME","B15003_001E","B15003_001M","B15003_002E","B15003_002M","B15003_003E","B15003_003M","B15003_004E","B15003_004M","B15003_005E","B15003_005M","B15003_006E","B15003_006M","B15003_007E","B15003_007M","B15003_008E","B15003_008M","B15003_009E","B15003_009M","B15003_010E","B15003_010M","B15003_011E","B15003_011M","B15003_012E","B15003_012M","B15003_013E","B15003_013M","B15003_014E","B15003_014M","B15003_015E","B15003_015M","B15003_016E","B15003_016M","B15003_017E","B15003_017M","B15003_018E","B15003_018M","B15003_019E","B15003_019M","B15003_020E","B15003_020M","B15003_021E","B15003_021M","B15003_022E","B15003_022M","B15003_023E","B15003_023M","B15003_024E","B15003_024M","B15003_025E","B15003_025M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!No schooling completed","Margin of Error!!Total:!!No schooling completed","Estimate!!Total:!!Nursery school","Margin of Error!!Total:!!Nursery school","Estimate!!Total:!!Kindergarten","Margin of Error!!Total:!!Kindergarten","Estimate!!Total:!!1st grade","Margin of Error!!Total:!!1st grade","Estimate!!Total:!!2nd grade","Margin of Error!!Total:!!2nd grade","Estimate!!Total:!!3rd grade","Margin of Error!!Total:!!3rd grade","Estimate!!Total:!!4th grade","Margin of Error!!Total:!!4th grade","Estimate!!Total:!!5th grade","Margin of Error!!Total:!!5th grade","Estimate!!Total:!!6th grade","Margin of Error!!Total:!!6th grade","Estimate!!Total:!!7th grade","Margin of Error!!Total:!!7th grade","Estimate!!Total:!!8th grade","Margin of Error!!Total:!!8th grade","Estimate!!Total:!!9th grade","Margin of Error!!Total:!!9th grade","Estimate!!Total:!!10th grade","Margin of Error!!Total:!!10th grade","Estimate!!Total:!!11th grade","Margin of Error!!Total:!!11th grade","Estimate!!Total:!!12th grade, no diploma","Margin of Error!!Total:!!12th grade, no diploma","Estimate!!Total:!!Regular high school diploma","Margin of Error!!Total:!!Regular high school diploma","Estimate!!Total:!!GED or alternative credential","Margin of Error!!Total:!!GED or alternative credential","Estimate!!Total:!!Some college, less than 1 year","Margin of Error!!Total:!!Some college, less than 1 year","Estimate!!Total:!!Some college, 1 or more years, no degree","Margin of Error!!Total:!!Some college, 1 or more years, no degree","Estimate!!Total:!!Associate's degree","Margin of Error!!Total:!!Associate's degree","Estimate!!Total:!!Bachelor's degree","Margin of Error!!Total:!!Bachelor's degree","Estimate!!Total:!!Master's degree","Margin of Error!!Total:!!Master's degree","Estimate!!Total:!!Professional school degree","Margin of Error!!Total:!!Professional school degree","Estimate!!Total:!!Doctorate degree","Margin of Error!!Total:!!Doctorate degree",
"0500000US06075","San Francisco County, California","661758","151","24987","1584","375","182","583","304","392","181","1326","272","1693","378","961","316","2816","549","6652","985","1437","256","4748","750","6536","827","3025","458","4077","572","13329","939","64028","2161","10564","946","21546","1261","57968","2369","35419","1536","231394","3924","110101","2689","33281","1940","24520","1044",
"1400000US06075010800","Census Tract 108; San Francisco County; California","3737","577","169","94","0","14","0","14","0","14","0","14","0","14","0","14","28","36","33","35","17","27","0","14","84","79","0","14","0","14","56","85","244","119","0","14","77","117","74","54","83","100","1820","441","822","333","140","104","90","72",
"1400000US06075010901","Census Tract 109.01; San Francisco County; California","1644","305","10","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","7","12","0","14","0","14","7","12","0","14","0","14","6","9","17","21","0","14","35","27","53","39","25","26","861","309","403","134","178","115","42","40",
"1400000US06075010902","Census Tract 109.02; San Francisco County; California","2191","368","58","58","0","14","0","14","0","14","19","29","0","14","0","14","47","72","0","14","0","14","17","27","47","73","0","14","0","14","0","14","143","67","0","14","59","69","163","110","65","53","820","353","308","144","271","202","174","163",
"1400000US06075011001","Census Tract 110.01; San Francisco County; California","2079","403","12","20","0","14","0","14","0","14","0","14","0","14","0","14","8","18","8","15","17","29","0","14","170","75","0","14","0","14","8","21","115","100","27","34","7","12","80","88","149","114","984","246","309","119","104","95","81","57",
"1400000US06075011002","Census Tract 110.02; San Francisco County; California","1661","423","91","96","0","14","0","14","0","14","0","14","0","14","0","14","8","13","0","14","0","14","0","14","0","14","18","22","0","14","15","30","297","226","0","14","68","51","141","133","114","91","584","185","270","102","55","51","0","14",
"1400000US06075011101","Census Tract 111.01; San Francisco County; California","2039","394","253","203","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","21","33","68","49","288","167","9","16","28","27","174","168","62","56","718","183","223","83","145","87","50","45",
"1400000US06075011102","Census Tract 111.02; San Francisco County; California","2010","384","239","250","0","14","0","14","0","14","0","14","0","14","0","14","0","14","23","38","0","14","26","30","12","19","0","14","12","27","69","59","299","186","15","18","30","39","257","112","62","47","518","161","397","222","41","45","10","15",
"1400000US06075011200","Census Tract 112; San Francisco County; California","2248","332","38","41","0","14","0","14","0","14","0","14","16","22","0","14","0","14","52","75","0","14","0","14","0","14","0","14","0","14","32","27","171","132","13","20","35","40","175","96","150","103","688","175","538","244","267","109","73","69",
"1400000US06075011300","Census Tract 113; San Francisco County; California","2200","447","337","200","0","14","20","24","11","18","15","28","36","40","0","14","38","48","170","108","20","22","19","31","63","59","0","14","7","14","94","76","183","100","32","39","84","62","165","89","85","53","602","237","136","70","70","71","13","19",
"1400000US06075011700","Census Tract 117; San Francisco County; California","1683","264","36","35","0","14","0","14","0","14","0","14","0","14","0","14","0","14","101","87","0","14","9","23","35","56","0","14","12","23","37","56","197","108","23","54","56","76","235","144","0","14","598","180","190","121","121","85","33","28",
"1400000US06075011800","Census Tract 118; San Francisco County; California","1168","219","181","77","0","14","3","5","0","14","14","19","10","16","0","14","50","47","46","36","22","20","23","24","32","31","7","11","0","14","90","59","265","98","9","12","15","14","45","35","27","29","261","112","34","28","34","32","0","14",
