"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino:","Margin of Error!!Total:!!Not Hispanic or Latino:","Estimate!!Total:!!Not Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!White alone","Estimate!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Not Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Not Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Estimate!!Total:!!Hispanic or Latino:","Margin of Error!!Total:!!Hispanic or Latino:","Estimate!!Total:!!Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Hispanic or Latino:!!White alone","Estimate!!Total:!!Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1400000US06075011002","Census Tract 110.02; San Francisco County; California","1992","449","1689","434","897","207","0","14","0","14","620","338","0","14","0","14","172","151","0","14","172","151","303","172","104","90","0","14","0","14","0","14","0","14","91","68","108","87","99","86","9","14",
"1400000US06075011101","Census Tract 111.01; San Francisco County; California","2477","413","2325","421","1083","263","76","58","0","14","1082","368","0","14","0","14","84","64","0","14","84","64","152","71","32","30","0","14","0","14","0","14","0","14","44","38","76","47","65","42","11","19",
"1400000US06075011102","Census Tract 111.02; San Francisco County; California","2207","436","1850","351","743","227","231","167","0","14","729","255","0","14","0","14","147","92","39","47","108","70","357","318","60","82","0","14","0","14","0","14","0","14","271","308","26","31","13","22","13","21",
"1400000US06075011200","Census Tract 112; San Francisco County; California","2676","392","2633","385","1319","250","68","79","0","14","1020","302","0","14","42","48","184","117","0","14","184","117","43","35","20","22","0","14","0","14","0","14","0","14","0","14","23","27","23","27","0","14",
"1400000US06075011300","Census Tract 113; San Francisco County; California","2589","473","2456","460","479","128","55","79","0","14","1856","496","0","14","0","14","66","47","0","14","66","47","133","113","77","99","0","14","0","14","3","6","0","14","43","53","10","17","10","17","0","14",
"1400000US06075011700","Census Tract 117; San Francisco County; California","1914","315","1579","303","855","199","27","32","0","14","568","186","0","14","0","14","129","129","0","14","129","129","335","160","7","13","0","14","19","29","0","14","0","14","121","106","188","114","139","118","49","69",
"1400000US06075011800","Census Tract 118; San Francisco County; California","1376","260","1300","261","84","47","20","24","0","14","1098","256","0","14","0","14","98","82","22","35","76","78","76","58","6","10","0","14","0","14","0","14","0","14","30","38","40","44","5","8","35","44",
"1400000US06075011901","Census Tract 119.01; San Francisco County; California","2022","300","1610","260","759","182","38","40","0","14","690","194","0","14","10","15","113","93","63","91","50","37","412","272","79","58","0","14","0","14","0","14","0","14","247","273","86","51","76","48","10","16",
"1400000US06075011902","Census Tract 119.02; San Francisco County; California","3032","641","2503","610","1074","312","54","40","5","8","1174","530","0","14","49","73","147","100","14","22","133","96","529","287","55","64","0","14","11","17","0","14","0","14","353","273","110","79","99","81","11","17",
"1400000US06075012001","Census Tract 120.01; San Francisco County; California","1746","488","1375","366","607","202","21","25","0","14","330","191","0","14","154","181","263","102","237","93","26","36","371","295","5","9","0","14","0","14","0","14","0","14","123","95","243","293","243","293","0","14",
"1400000US06075012002","Census Tract 120.02; San Francisco County; California","2126","377","1459","358","457","159","159","103","0","14","574","190","0","14","0","14","269","201","0","14","269","201","667","308","201","151","15","25","23","41","10","15","0","14","217","122","201","228","49","68","152","217",
"1400000US06075012100","Census Tract 121; San Francisco County; California","3203","399","2535","411","1348","363","46","29","0","14","870","268","0","14","6","8","265","138","46","74","219","109","668","274","204","221","26","39","4","8","20","36","0","14","211","162","203","132","196","131","7","11",
"1400000US06075012202","Census Tract 122.02; San Francisco County; California","2915","377","2411","345","1044","303","373","159","36","45","766","302","0","14","10","22","182","113","24","61","158","104","504","281","24","59","0","14","25","34","0","14","0","14","390","306","65","70","27","33","38","61",
"1400000US06075012203","Census Tract 122.03; San Francisco County; California","1524","386","1244","385","612","295","98","82","16","20","371","242","0","14","63","60","84","11","0","14","84","11","280","105","24","35","0","14","87","84","0","14","0","14","38","60","131","54","131","54","0","14",
"1400000US06075012204","Census Tract 122.04; San Francisco County; California","2571","554","2060","507","988","334","0","14","1","2","823","324","0","14","44","72","204","159","31","35","173","160","511","289","59","59","0","14","21","34","0","14","0","14","194","208","237","171","208","171","29","32",
"1400000US06075012301","Census Tract 123.01; San Francisco County; California","1924","382","1283","275","535","210","167","96","0","14","483","176","0","14","34","53","64","37","0","14","64","37","641","372","13","21","0","14","13","23","0","14","0","14","590","370","25","30","13","22","12","20",
