"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more",
"1400000US06075013401","Census Tract 134.01; San Francisco County; California","874","248","16","19","74","76","0","14","6","10","17","26","22","34","5","8","0","14","34","39","6","9","17","19","12","13","55","83","33","31","116","58","461","193",
"1400000US06075013402","Census Tract 134.02; San Francisco County; California","1201","185","0","14","2","5","23","34","44","54","99","110","10","16","0","14","22","26","11","17","0","14","16","20","67","44","52","48","139","120","213","110","503","169",
"1400000US06075013500","Census Tract 135; San Francisco County; California","1718","208","41","50","28","27","9","14","0","14","36","31","23","28","18","20","34","51","29","27","25","23","74","51","83","45","293","142","58","42","200","89","767","211",
"1400000US06075015100","Census Tract 151; San Francisco County; California","1566","202","118","79","63","42","48","50","9","15","0","14","41","50","0","14","29","23","0","14","11","18","51","39","165","80","92","48","60","50","272","128","607","157",
"1400000US06075015201","Census Tract 152.01; San Francisco County; California","1063","159","56","47","179","118","11","18","2","8","36","39","0","14","10","16","0","14","56","77","49","47","27","25","190","111","79","60","92","58","67","60","209","80",
"1400000US06075015202","Census Tract 152.02; San Francisco County; California","1123","155","38","39","13","23","46","56","113","91","29","47","11","16","0","14","0","14","0","14","27","31","53","38","83","51","62","59","68","49","72","53","508","124",
"1400000US06075015300","Census Tract 153; San Francisco County; California","1062","148","9","14","35","36","10","15","0","14","0","14","0","14","20","28","13","24","21","25","40","51","32","32","37","28","106","82","37","27","120","69","582","122",
"1400000US06075015401","Census Tract 154.01; San Francisco County; California","1732","274","31","30","18","22","10","16","23","27","35","55","21","22","0","14","0","14","0","14","174","197","127","67","148","79","123","75","116","88","199","102","707","182",
"1400000US06075015402","Census Tract 154.02; San Francisco County; California","1359","282","0","14","0","14","0","14","31","22","68","79","23","32","28","41","0","14","0","14","0","14","74","49","49","44","117","57","10","15","315","268","644","117",
"1400000US06075015500","Census Tract 155; San Francisco County; California","2209","284","340","200","150","89","112","130","144","122","0","14","110","125","0","14","29","48","21","34","42","45","36","40","179","97","168","96","108","79","282","184","488","140",
