"GEO_ID","NAME","B28011_001E","B28011_001M","B28011_002E","B28011_002M","B28011_003E","B28011_003M","B28011_004E","B28011_004M","B28011_005E","B28011_005M","B28011_006E","B28011_006M","B28011_007E","B28011_007M","B28011_008E","B28011_008M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!With an Internet subscription","Margin of Error!!Total:!!With an Internet subscription","Estimate!!Total:!!With an Internet subscription!!Dial-up alone","Margin of Error!!Total:!!With an Internet subscription!!Dial-up alone","Estimate!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic, or DSL","Margin of Error!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic, or DSL","Estimate!!Total:!!With an Internet subscription!!Satellite Internet service","Margin of Error!!Total:!!With an Internet subscription!!Satellite Internet service","Estimate!!Total:!!With an Internet subscription!!Other service","Margin of Error!!Total:!!With an Internet subscription!!Other service","Estimate!!Total:!!Internet access without a subscription","Margin of Error!!Total:!!Internet access without a subscription","Estimate!!Total:!!No Internet access","Margin of Error!!Total:!!No Internet access",
"1400000US06075013402","Census Tract 134.02; San Francisco County; California","1205","203","1149","182","0","14","996","196","74","64","16","26","0","14","56","91",
"1400000US06075013500","Census Tract 135; San Francisco County; California","1614","211","1569","212","11","18","1513","213","15","20","20","22","14","21","31","26",
"1400000US06075015100","Census Tract 151; San Francisco County; California","1713","140","1569","139","0","14","1510","136","172","97","7","11","90","55","54","41",
"1400000US06075015201","Census Tract 152.01; San Francisco County; California","973","149","763","124","0","14","726","126","10","19","27","32","35","32","175","109",
"1400000US06075015202","Census Tract 152.02; San Francisco County; California","1065","170","1065","170","0","14","979","168","11","17","0","14","0","14","0","14",
"1400000US06075015300","Census Tract 153; San Francisco County; California","1077","126","1023","128","16","25","914","140","10","13","0","14","33","35","21","31",
"1400000US06075015401","Census Tract 154.01; San Francisco County; California","1632","288","1542","283","0","14","1417","272","49","47","15","24","13","21","77","72",
"1400000US06075015402","Census Tract 154.02; San Francisco County; California","1331","291","1296","287","0","14","1216","295","0","14","8","14","0","14","35","32",
"1400000US06075015500","Census Tract 155; San Francisco County; California","2250","275","1756","277","0","14","1489","270","34","35","0","14","101","70","393","186",
"1400000US06075015600","Census Tract 156; San Francisco County; California","1376","207","1264","202","0","14","1030","197","6","9","9","15","28","32","84","57",
"1400000US06075015701","Census Tract 157.01; San Francisco County; California","1217","152","1187","157","0","14","1115","160","62","62","14","23","12","18","18","29",
"1400000US06075015702","Census Tract 157.02; San Francisco County; California","1397","213","1300","214","0","14","1211","224","0","14","17","27","67","79","30","33",
"1400000US06075015801","Census Tract 158.01; San Francisco County; California","1416","149","1315","163","15","25","1187","167","0","14","13","21","36","33","65","49",
"1400000US06075015802","Census Tract 158.02; San Francisco County; California","1572","155","1495","174","0","14","1369","170","11","18","61","97","11","17","66","56",
"1400000US06075015900","Census Tract 159; San Francisco County; California","2159","248","2039","253","0","14","1755","269","110","74","37","44","13","21","107","91",
"1400000US06075016000","Census Tract 160; San Francisco County; California","1724","446","1589","450","9","14","1508","445","21","23","0","14","52","37","83","54",
"1400000US06075016101","Census Tract 161.01; San Francisco County; California","1572","305","1193","259","0","14","1085","263","81","81","0","14","79","91","300","189",
"1400000US06075016102","Census Tract 161.02; San Francisco County; California","1212","256","928","281","0","14","770","276","35","39","0","14","44","49","240","134",
"1400000US06075016200","Census Tract 162; San Francisco County; California","1872","345","1785","344","0","14","1723","347","91","97","0","14","41","54","46","42",
"1400000US06075016300","Census Tract 163; San Francisco County; California","1944","234","1858","241","12","22","1694","245","75","73","0","14","17","27","69","86",
"1400000US06075016400","Census Tract 164; San Francisco County; California","1679","202","1630","213","0","14","1544","219","28","39","9","13","0","14","49","56",
"1400000US06075016500","Census Tract 165; San Francisco County; California","2303","259","2196","250","0","19","2044","252","201","163","0","19","13","24","94","70",
"1400000US06075016601","Census Tract 166.01; San Francisco County; California","1511","211","1375","214","0","14","1295","213","63","52","10","16","64","62","72","58",
"1400000US06075016602","Census Tract 166.02; San Francisco County; California","988","240","979","241","0","14","859","240","3","11","4","7","0","14","9","15",
"1400000US06075016700","Census Tract 167; San Francisco County; California","2315","292","2243","285","0","19","2031","287","69","69","22","37","34","35","38","59",
"1400000US06075016801","Census Tract 168.01; San Francisco County; California","1997","212","1870","219","0","14","1687","209","34","29","0","14","13","21","114","109",
"1400000US06075016802","Census Tract 168.02; San Francisco County; California","1924","222","1834","239","0","14","1640","242","14","26","0","14","0","14","90","73",
"1400000US06075016900","Census Tract 169; San Francisco County; California","1620","183","1583","186","0","14","1447","178","96","56","0","14","7","12","30","27",
"1400000US06075017000","Census Tract 170; San Francisco County; California","2146","271","2134","270","0","14","2048","274","77","56","23","37","0","14","12","21",
"1400000US06075017101","Census Tract 171.01; San Francisco County; California","1776","214","1699","206","0","14","1609","206","46","33","12","19","50","48","27","41",
"1400000US06075017102","Census Tract 171.02; San Francisco County; California","1538","158","1510","156","0","14","1396","162","37","28","7","11","0","14","28","29",
"1400000US06075017602","Census Tract 176.02; San Francisco County; California","1534","262","1158","269","0","14","950","284","126","77","21","25","179","113","197","111",
"1400000US06075017603","Census Tract 176.03; San Francisco County; California","2376","343","2308","349","0","14","2091","363","41","46","52","83","15","27","53","62",
"1400000US06075017604","Census Tract 176.04; San Francisco County; California","2175","221","2076","250","0","14","1903","272","16","26","0","14","40","63","59","72",
"1400000US06075017700","Census Tract 177; San Francisco County; California","1174","134","1157","139","10","16","944","161","139","112","19","20","14","16","3","5",
"1400000US06075017801","Census Tract 178.01; San Francisco County; California","2381","214","1682","249","24","40","1442","279","32","50","0","14","165","134","534","163",
"1400000US06075017803","Census Tract 178.03; San Francisco County; California","1174","203","802","222","0","14","615","159","0","14","28","45","278","122","94","62",
"1400000US06075017804","Census Tract 178.04; San Francisco County; California","2132","299","1924","312","0","14","1662","303","130","168","73","66","59","68","149","127",
"1400000US06075017903","Census Tract 179.03; San Francisco County; California","617","96","591","97","0","14","532","106","13","16","13","18","4","10","22","23",
"1400000US06075018000","Census Tract 180; San Francisco County; California","1525","237","1466","227","0","14","1423","227","39","40","0","14","59","80","0","14",
"1400000US06075020101","Census Tract 201.01; San Francisco County; California","1917","288","1695","293","0","14","1438","240","84","89","0","14","160","127","62","80",
"1400000US06075020102","Census Tract 201.02; San Francisco County; California","1396","311","1297","313","0","14","966","292","1","17","28","43","69","67","30","33",
"1400000US06075020201","Census Tract 202.01; San Francisco County; California","1005","150","940","153","0","14","837","154","4","6","14","22","0","14","65","46",
"1400000US06075020202","Census Tract 202.02; San Francisco County; California","2173","322","2165","325","0","14","1974","319","103","130","6","12","0","14","8","13",
"1400000US06075020300","Census Tract 203; San Francisco County; California","2189","491","2120","495","0","14","1946","479","48","40","12","19","0","14","69","55",
"1400000US06075020401","Census Tract 204.01; San Francisco County; California","1607","159","1589","160","0","14","1529","167","16","21","6","11","0","14","18","23",
"1400000US06075020402","Census Tract 204.02; San Francisco County; California","2385","275","2279","246","0","14","2096","253","74","60","37","40","88","130","18","28",
"1400000US06075020500","Census Tract 205; San Francisco County; California","1274","123","1216","130","0","14","1124","136","51","44","10","16","13","21","45","54",
"1400000US06075020601","Census Tract 206.01; San Francisco County; California","1399","145","1322","143","0","14","1231","154","9","16","10","17","26","30","51","55",
"1400000US06075020602","Census Tract 206.02; San Francisco County; California","1317","221","1272","221","0","14","1140","194","83","78","0","14","36","31","9","14",
"1400000US06075020701","Census Tract 207.01; San Francisco County; California","1397","171","1383","175","0","14","1349","177","25","39","0","14","14","23","0","14",
"1400000US06075020702","Census Tract 207.02; San Francisco County; California","1104","126","985","133","0","14","969","136","21","23","0","14","74","59","45","45",
"1400000US06075020801","Census Tract 208.01; San Francisco County; California","1519","169","1355","183","0","14","1183","175","64","52","20","31","0","14","164","86",
"1400000US06075020802","Census Tract 208.02; San Francisco County; California","1114","173","1037","179","0","14","915","158","15","24","0","14","45","47","32","49",
"1400000US06075020900","Census Tract 209; San Francisco County; California","1557","199","1428","192","0","14","1261","190","86","49","16","22","19","32","110","49",
"1400000US06075021000","Census Tract 210; San Francisco County; California","1758","268","1718","264","0","14","1594","252","62","62","0","14","18","28","22","29",
"1400000US06075021100","Census Tract 211; San Francisco County; California","2021","219","1909","241","0","14","1749","228","48","33","20","23","51","66","61","56",
"1400000US06075021200","Census Tract 212; San Francisco County; California","1424","200","1380","207","0","14","1318","219","122","125","43","47","30","31","14","16",
"1400000US06075021300","Census Tract 213; San Francisco County; California","1212","243","1202","244","0","14","1179","244","52","37","22","25","10","16","0","14",
"1400000US06075021400","Census Tract 214; San Francisco County; California","1716","206","1701","206","0","14","1609","194","57","52","0","14","0","14","15","18",
"1400000US06075021500","Census Tract 215; San Francisco County; California","2513","267","2488","274","0","19","2293","276","75","61","43","53","0","19","25","40",
"1400000US06075021600","Census Tract 216; San Francisco County; California","2111","199","2058","204","16","27","1944","210","71","50","0","14","20","30","33","39",
"1400000US06075021700","Census Tract 217; San Francisco County; California","1798","215","1702","221","0","14","1461","206","135","76","67","92","22","24","74","58",
"1400000US06075021800","Census Tract 218; San Francisco County; California","1777","173","1719","170","0","14","1621","167","46","29","13","14","37","30","21","23",
"1400000US06075022600","Census Tract 226; San Francisco County; California","2185","240","2134","244","0","14","2084","249","48","44","6","10","51","34","0","14",
"1400000US06075022702","Census Tract 227.02; San Francisco County; California","1001","132","991","122","0","14","918","118","39","30","0","14","10","16","0","14",
"1400000US06075022704","Census Tract 227.04; San Francisco County; California","1822","146","1732","153","3","4","1626","166","71","51","30","37","57","43","33","25",
"1400000US06075022801","Census Tract 228.01; San Francisco County; California","1895","153","1787","161","8","11","1690","167","95","74","9","15","98","74","10","15",
"1400000US06075022802","Census Tract 228.02; San Francisco County; California","751","174","717","171","0","14","690","170","53","33","0","14","8","11","26","23",
"1400000US06075022803","Census Tract 228.03; San Francisco County; California","1422","138","1332","127","0","14","1167","135","60","46","2","4","42","41","48","47",
"1400000US06075022901","Census Tract 229.01; San Francisco County; California","1408","153","1250","164","0","14","944","145","60","52","7","13","78","66","80","83",
"1400000US06075022902","Census Tract 229.02; San Francisco County; California","727","78","682","84","0","14","614","98","28","23","0","14","0","14","45","42",
"1400000US06075022903","Census Tract 229.03; San Francisco County; California","1058","159","1007","162","0","14","913","175","40","37","0","14","14","20","37","29",
"1400000US06075023001","Census Tract 230.01; San Francisco County; California","1319","112","1270","119","0","19","1104","145","143","82","22","34","10","19","39","41",
"1400000US06075023003","Census Tract 230.03; San Francisco County; California","1206","127","1125","131","0","14","932","144","124","73","0","14","31","36","50","62",
"1400000US06075023102","Census Tract 231.02; San Francisco County; California","1128","140","980","168","0","14","708","176","0","14","0","14","71","70","77","65",
"1400000US06075023103","Census Tract 231.03; San Francisco County; California","1518","163","1286","193","0","14","838","193","156","98","0","14","114","80","118","75",
"1400000US06075023200","Census Tract 232; San Francisco County; California","1153","213","1100","218","0","14","934","207","136","144","0","14","35","40","18","21",
"1400000US06075023300","Census Tract 233; San Francisco County; California","1281","157","1192","149","15","25","950","121","132","70","26","38","25","19","64","42",
"1400000US06075023400","Census Tract 234; San Francisco County; California","1169","202","1105","220","0","14","856","169","111","67","0","14","0","14","64","66",
"1400000US06075025100","Census Tract 251; San Francisco County; California","1306","190","1248","188","0","14","1130","159","68","41","0","14","20","29","38","28",
"1400000US06075025200","Census Tract 252; San Francisco County; California","2463","407","2241","385","0","19","1978","257","35","36","0","19","110","95","112","100",
"1400000US06075025300","Census Tract 253; San Francisco County; California","1692","163","1682","165","0","14","1551","167","80","50","3","5","0","14","10","16",
"1400000US06075025401","Census Tract 254.01; San Francisco County; California","1357","144","1284","153","13","21","1156","158","57","41","0","14","48","47","25","29",
"1400000US06075025402","Census Tract 254.02; San Francisco County; California","1087","157","1077","158","0","14","949","134","91","48","11","18","0","14","10","17",
"1400000US06075025403","Census Tract 254.03; San Francisco County; California","1380","156","1318","166","0","14","924","164","122","53","30","46","36","38","26","27",
"1400000US06075025501","Census Tract 255.01; San Francisco County; California","1031","186","1016","184","7","11","925","197","52","57","18","21","0","14","15","20",
"1400000US06075025502","Census Tract 255.02; San Francisco County; California","1220","103","1166","107","0","14","969","147","52","44","10","16","37","37","17","28",
"1400000US06075025600","Census Tract 256; San Francisco County; California","1656","181","1595","168","19","21","1264","164","113","68","0","19","37","36","24","23",
"1400000US06075025701","Census Tract 257.01; San Francisco County; California","1559","261","1477","264","0","19","1226","263","52","40","7","12","19","18","63","51",
"1400000US06075025702","Census Tract 257.02; San Francisco County; California","1135","137","1068","133","0","14","792","163","88","83","50","66","12","21","55","55",
"1400000US06075025800","Census Tract 258; San Francisco County; California","621","139","561","145","0","14","450","142","35","30","5","8","22","30","38","36",
"1400000US06075025900","Census Tract 259; San Francisco County; California","1444","162","1356","156","0","14","1173","165","53","51","30","33","29","34","59","48",
"1400000US06075026001","Census Tract 260.01; San Francisco County; California","1785","221","1745","222","0","19","1491","240","198","113","10","15","12","21","28","28",
"1400000US06075026002","Census Tract 260.02; San Francisco County; California","1038","101","982","103","9","13","888","94","32","31","0","14","11","18","45","34",
"1400000US06075026003","Census Tract 260.03; San Francisco County; California","1393","171","1339","167","0","14","1211","177","55","43","21","21","0","14","54","41",
"1400000US06075026004","Census Tract 260.04; San Francisco County; California","1121","113","1073","108","0","14","960","109","83","35","0","14","0","14","48","37",
"1400000US06075026100","Census Tract 261; San Francisco County; California","2007","265","1942","265","0","19","1667","295","67","52","9","17","0","19","65","60",
"1400000US06075026201","Census Tract 262.01; San Francisco County; California","999","123","981","127","0","14","925","128","39","34","0","14","0","14","18","21",
"1400000US06075026202","Census Tract 262.02; San Francisco County; California","1043","153","974","151","0","14","836","147","21","24","53","77","16","17","53","41",
"1400000US06075026301","Census Tract 263.01; San Francisco County; California","1365","165","1274","174","0","14","955","177","104","81","0","14","0","14","91","85",
"1400000US06075026302","Census Tract 263.02; San Francisco County; California","1552","248","1515","248","0","14","1194","244","77","43","0","14","0","14","37","29",
"1400000US06075026303","Census Tract 263.03; San Francisco County; California","1342","259","1297","260","0","14","1078","243","108","61","0","14","0","14","45","39",
"1400000US06075026401","Census Tract 264.01; San Francisco County; California","1035","134","941","151","0","14","772","149","47","44","0","14","0","14","94","70",
"1400000US06075026402","Census Tract 264.02; San Francisco County; California","1262","238","1096","213","0","14","953","218","26","23","0","14","34","49","132","82",
"1400000US06075026403","Census Tract 264.03; San Francisco County; California","1109","191","1049","187","0","14","930","201","67","69","0","14","0","14","60","58",
"1400000US06075026404","Census Tract 264.04; San Francisco County; California","694","68","648","69","0","14","558","87","92","61","23","29","3","5","43","36",
"1400000US06075030101","Census Tract 301.01; San Francisco County; California","2098","239","1979","232","0","14","1756","250","184","179","0","14","66","72","53","54",
"1400000US06075030102","Census Tract 301.02; San Francisco County; California","2120","213","2051","224","0","14","1984","228","38","35","0","14","39","44","30","34",
"1400000US06075030201","Census Tract 302.01; San Francisco County; California","1971","274","1814","269","0","14","1621","291","54","39","0","14","48","39","109","62",
"1400000US06075030202","Census Tract 302.02; San Francisco County; California","2045","263","1929","252","0","14","1793","256","69","46","53","62","0","14","116","69",
"1400000US06075030301","Census Tract 303.01; San Francisco County; California","2542","294","2505","296","0","19","2467","292","77","62","10","16","0","19","37","45",
"1400000US06075030302","Census Tract 303.02; San Francisco County; California","1318","147","1245","141","0","14","1068","143","87","67","0","14","57","63","16","19",
"1400000US06075030400","Census Tract 304; San Francisco County; California","2193","326","2069","304","0","19","1791","282","283","241","0","19","0","19","124","157",
"1400000US06075030500","Census Tract 305; San Francisco County; California","1008","125","853","87","0","14","788","92","48","36","9","16","68","85","87","73",
"1400000US06075030600","Census Tract 306; San Francisco County; California","903","100","898","99","0","14","850","102","67","30","0","14","0","14","5","7",
"1400000US06075030700","Census Tract 307; San Francisco County; California","2685","238","2490","225","0","19","2224","177","21","27","136","189","87","138","108","103",
"1400000US06075030800","Census Tract 308; San Francisco County; California","1998","272","1941","268","0","19","1854","257","86","74","0","19","37","59","20","32",
"1400000US06075030900","Census Tract 309; San Francisco County; California","2310","349","2146","295","0","19","2062","294","224","163","0","19","57","53","107","153",
"1400000US06075031000","Census Tract 310; San Francisco County; California","1540","197","1437","213","0","14","1264","216","78","45","12","18","19","21","84","93",
"1400000US06075031100","Census Tract 311; San Francisco County; California","2387","247","2263","241","0","19","2173","237","170","119","17","27","58","60","66","48",
